1163.09	0.00124058		1163.09	2.62E+14
1165.79	0.00123264		1165.79	2.10E+14
1168.49	0.00122468		1168.49	2.34E+14
1171.19	0.0012167		1171.19	2.50E+14
1173.89	0.00120872		1173.89	1.92E+14
1176.59	0.00120074		1176.59	2.76E+14
1179.3	0.00119274		1179.3	2.74E+14
1182	0.00118474		1182	1.84E+14
1184.7	0.00117676		1184.7	2.27E+14
1187.4	0.00116882		1187.4	2.28E+14
1190.1	0.00116087		1190.1	2.63E+14
1192.8	0.00115283		1192.8	2.62E+14
1195.5	0.00114476		1195.5	2.47E+14
1198.2	0.00113676		1198.2	2.38E+14
1200.9	0.00112885		1200.9	2.54E+14
1203.6	0.00112091		1203.6	2.21E+14
1206.3	0.00111291		1206.3	2.71E+14
1209	0.00110494		1209	2.40E+14
1211.7	0.00109711		1211.7	2.42E+14
1214.4	0.00108937		1214.4	2.47E+14
1217.1	0.00108162		1217.1	2.65E+14
1219.8	0.00107387		1219.8	2.66E+14
1222.5	0.00106622		1222.5	2.62E+14
1225.21	0.00105872		1225.21	2.74E+14
1227.91	0.0010513		1227.91	2.73E+14
1230.61	0.00104392		1230.61	2.76E+14
1233.31	0.00103658		1233.31	2.71E+14
1236.01	0.00102934		1236.01	2.78E+14
1238.71	0.0010222		1238.71	2.76E+14
1241.41	0.00101521		1241.41	2.76E+14
1244.11	0.00100839		1244.11	2.72E+14
1246.81	0.00100173		1246.81	2.74E+14
1249.51	0.000995235		1249.51	2.75E+14
1252.21	0.000988906		1252.21	2.71E+14
1254.91	0.000982735		1254.91	2.72E+14
1257.61	0.000976739		1257.61	2.68E+14
1260.31	0.000970941		1260.31	2.59E+14
1263.01	0.000965359		1263.01	2.43E+14
1265.71	0.000960006		1265.71	2.38E+14
1268.41	0.000954897		1268.41	1.87E+14
1271.12	0.000950047		1271.12	2.49E+14
1273.82	0.000945457		1273.82	2.48E+14
1276.52	0.000941099		1276.52	2.57E+14
1279.22	0.000936952		1279.22	2.60E+14
1281.92	0.000933056		1281.92	2.30E+14
1284.62	0.000929456		1284.62	2.61E+14
1287.32	0.000926148		1287.32	2.61E+14
1290.02	0.000923097		1290.02	2.56E+14
1292.72	0.000920293		1292.72	2.54E+14
1295.42	0.000917755		1295.42	2.50E+14
1298.12	0.000915491		1298.12	2.48E+14
1300.82	0.00091348		1300.82	2.23E+14
1303.52	0.000911702		1303.52	1.94E+14
1306.22	0.000910157		1306.22	2.31E+14
1308.92	0.000908848		1308.92	2.44E+14
1311.62	0.000907768		1311.62	2.15E+14
1314.32	0.000906904		1314.32	1.79E+14
1317.03	0.000906233		1317.03	1.99E+14
1319.73	0.000905716		1319.73	1.62E+14
1322.43	0.000905332		1322.43	1.74E+14
1325.13	0.000905085		1325.13	2.06E+14
1327.83	0.000904973		1327.83	1.57E+14
1330.53	0.000904965		1330.53	1.24E+14
1333.23	0.00090502		1333.23	1.27E+14
1335.93	0.000905105		1335.93	1.21E+14
1338.63	0.000905188		1338.63	1.16E+14
1341.33	0.000905262		1341.33	1.14E+14
1344.03	0.000905337		1344.03	4.95E+13
1346.73	0.000905395		1346.73	4.05E+13
1349.43	0.000905375		1349.43	1.31E+13
1352.13	0.000905225		1352.13	8.70E+11
1354.83	0.000904936		1354.83	3.76E+10
1357.53	0.0009045		1357.53	2.23E+10
1360.23	0.000903906		1360.23	1.03E+09
1362.94	0.000903139		1362.94	2.01E+09
1365.64	0.000902171		1365.64	6.03E+09
1368.34	0.000900971		1368.34	-2.05E+07
1371.04	0.000899523		1371.04	-8.92E+06
1373.74	0.000897829		1373.74	9.23E+10
1376.44	0.000895883		1376.44	4.86E+10
1379.14	0.000893668		1379.14	-2.21E+10
1381.84	0.000891164		1381.84	-2.27E+09
1384.54	0.00088836		1384.54	6.75E+09
1387.24	0.000885249		1387.24	9.92E+10
1389.94	0.00088185		1389.94	3.43E+11
1392.64	0.000878194		1392.64	4.32E+10
1395.34	0.000874271		1395.34	1.16E+10
1398.04	0.000870039		1398.04	8.82E+11
1400.74	0.000865498		1400.74	-1.30E+11
1403.44	0.000860692		1403.44	1.24E+12
1406.14	0.000855649		1406.14	1.33E+12
1408.85	0.000850353		1408.85	6.12E+11
1411.55	0.000844794		1411.55	-1.25E+11
1414.25	0.000839015		1414.25	-3.21E+12
1416.95	0.000833065		1416.95	8.85E+12
1419.65	0.000826941		1419.65	4.48E+12
1422.35	0.000820618		1422.35	2.64E+13
1425.05	0.000814096		1425.05	1.79E+13
1427.75	0.000807394		1427.75	8.91E+12
1430.45	0.000800565		1430.45	4.41E+13
1433.15	0.0007937		1433.15	2.62E+13
1435.85	0.000786844		1435.85	2.58E+13
1438.55	0.000779934		1438.55	2.41E+13
1441.25	0.000772919		1441.25	2.28E+13
1443.95	0.000765865		1443.95	4.34E+13
1446.65	0.000758852		1446.65	1.55E+13
1449.35	0.000751887		1449.35	5.40E+13
1452.05	0.000744948		1452.05	4.54E+13
1454.76	0.00073806		1454.76	5.87E+13
1457.46	0.000731279		1457.46	8.77E+13
1460.16	0.000724633		1460.16	5.54E+13
1462.86	0.00071811		1462.86	3.24E+13
1465.56	0.000711715		1465.56	5.21E+13
1468.26	0.000705478		1468.26	6.30E+13
1470.96	0.00069943		1470.96	1.29E+13
1473.66	0.000693592		1473.66	5.56E+13
1476.36	0.000687977		1476.36	4.08E+13
1479.06	0.000682578		1479.06	8.59E+13
1481.76	0.000677384		1481.76	4.72E+13
1484.46	0.000672412		1484.46	9.15E+13
1487.16	0.000667691		1487.16	4.13E+13
1489.86	0.000663224		1489.86	1.28E+14
1492.56	0.000658989		1492.56	1.22E+14
1495.26	0.00065499		1495.26	1.26E+14
1497.96	0.00065128		1497.96	1.39E+14
1500.67	0.000647889		1500.67	1.94E+14
1503.37	0.000644788		1503.37	1.26E+14
1506.07	0.00064195		1506.07	1.91E+14
1508.77	0.000639383		1508.77	1.40E+14
1511.47	0.000637101		1511.47	1.92E+14
1514.17	0.000635106		1514.17	1.70E+14
1516.87	0.000633395		1516.87	1.84E+14
1519.57	0.000631953		1519.57	1.88E+14
1522.27	0.000630759		1522.27	1.98E+14
1524.97	0.000629811		1524.97	1.93E+14
1527.67	0.000629123		1527.67	2.04E+14
1530.37	0.000628702		1530.37	1.93E+14
1533.07	0.000628538		1533.07	2.07E+14
1535.77	0.000628626		1535.77	2.05E+14
1538.47	0.000628962		1538.47	2.05E+14
1541.17	0.000629538		1541.17	2.03E+14
